id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
306113,Copacabana Beach side view 9th floor natural light,1574255,Claudio,,Copacabana,-22.97975,-43.19016,Entire home/apt,178,5,126,2016-07-08,1.38,1,115,14,
307714,SUITE IN IPANEMA RIO DE JANEIRO,1583161,Vanessa,,Ipanema,-22.98323,-43.1982,Private room,281,5,8,2016-08-24,0.09,1,85,0,
310233,"Sleek, luxurious, in Copacabana",1595467,Dennis,,Copacabana,-22.96738,-43.18026,Entire home/apt,152,6,26,2019-01-05,0.25,1,113,0,
311801,Copa Penthouse Black & White Suite,1603206,Bob,,Copacabana,-22.96779,-43.18065,Entire home/apt,125,3,174,2016-08-26,1.47,6,294,6,
311806,"Rio de janeiro, Ipanema 600m beach!",1603013,Giane,,Ipanema,-22.98116,-43.19864,Entire home/apt,345,5,22,2016-01-25,0.20,2,170,0,
313223,Bedroom & living room  in the best part of Ipanema,792218,Levy,,Ipanema,-22.98377,-43.20067,Entire home/apt,179,2,125,2021-09-25,1.07,10,278,10,
313441,quarto com suite e cozinha casa boa,1451937,Marcelo,,Senador Camará,-22.88029,-43.49154,Private room,66,1,2,2014-06-23,0.02,1,365,0,
314975,BEST PLACE IN RIO FOR CARNIVAL!! SEE REVIEWS!!,1617355,Claudio,,Leblon,-22.98836,-43.22646,Entire home/apt,1627,8,18,2018-02-16,0.29,1,308,0,
315102,idéalement  bien situé ipanema,1618278,Andy,,Ipanema,-22.98649,-43.19793,Entire home/apt,172,4,44,2020-01-03,0.47,2,103,5,
315109,Flat in the heart of Ipanema beach,1618486,Denise,,Ipanema,-22.9819,-43.20042,Entire home/apt,228,10,15,2014-06-30,0.14,2,208,0,
316355,LEBLON 1 BED FLAT BEST LOCATION,1624674,Paula,,Leblon,-22.98036,-43.22677,Private room,400,4,11,2015-08-31,0.09,2,364,0,
316652,Everything u need + Breakfast!,1626226,Luiz,,Botafogo,-22.94471,-43.18421,Private room,152,3,95,2018-03-11,0.81,1,229,2,
318861,3 Bedroom 3 bathroom luxury apt.,1635489,Riyad,,Copacabana,-22.96703,-43.18193,Entire home/apt,1123,3,3,2014-06-19,0.14,1,0,0,
321637,NEW WORLD LODGINGS #Caledonia Room,1641925,Charles,,Botafogo,-22.94187,-43.18707,Private room,730,3,1,2012-02-21,0.01,3,365,0,
321648,NEW WORLD LODGINGS #Tirrik Room -RJ,1641925,Charles,,Botafogo,-22.94259,-43.18703,Private room,730,3,3,2015-01-09,0.03,3,365,0,
321802,Arte e vista em Santa Teresa- Rio,1572599,Marilia,,Santa Teresa,-22.92661,-43.19146,Private room,200,2,22,2016-08-18,0.25,2,365,1,
321803,"Luxury in RIO, 420 m2 - Room 3",1572599,Marilia,,Santa Teresa,-22.92676,-43.19009,Private room,1403,2,0,,,2,365,0,
322004,THE BEST OF IPANEMA I - ONE BEDROOM,1648634,Jose,,Ipanema,-22.98531,-43.20082,Entire home/apt,233,4,194,2021-09-24,1.72,8,253,18,
323213,Quarto aconchegante em Ipanema.,1603013,Giane,,Ipanema,-22.98123,-43.19865,Private room,157,3,13,2016-08-07,0.40,2,351,0,
324324,Wonderful location in Copacabana!,1659441,Valéria,,Copacabana,-22.96488,-43.17707,Entire home/apt,200,3,102,2014-07-18,0.90,1,220,10,
324541,NEW WORLD INDEPENDENT LODGINGS - RJ,1641925,Charles,,Botafogo,-22.94264,-43.18865,Private room,1965,3,6,2014-06-26,0.06,3,365,0,
324679,Rio from the hill!,496656,Marcia  Longras,,Botafogo,-22.94231,-43.18528,Private room,98,5,13,2017-07-15,0.14,8,357,0,
324827,duino`s house in Rio de Janeiro,1622624,Edwin,,Vargem Grande,-23.00075,-43.50841,Shared room,445,1,0,,,1,365,0,
326205,Copa Penthouse Red & White Suite,1603206,Bob,,Copacabana,-22.96825,-43.18237,Entire home/apt,110,3,113,2021-06-06,0.99,6,275,7,
326575,A COPACABANA 2 Bedroom  BEACH BLOCK,1668565,Maria José,,Copacabana,-22.97696,-43.18933,Entire home/apt,185,3,198,2020-02-25,1.69,1,268,3,
327375,2BR Cosy Apt w/Pool in Santa Teresa,1673501,Josy,,Santa Teresa,-22.92129,-43.18193,Entire home/apt,3300,1,12,2014-08-19,0.17,4,365,0,
328626,OLYMPIC GAMES 2016 - in Rio de Janeiro,1675497,Priscila,,Santa Teresa,-22.92286,-43.1879,Entire home/apt,1250,20,1,2012-02-21,0.01,1,365,0,
328668,LOFT NEAR BEAUTIFUL WILD BEACHES,1678723,Cibele,,Vargem Grande,-22.9682,-43.49165,Private room,200,1,0,,,1,365,0,
329615,Private room in big nice house,1416853,Maria,,Jardim Botânico,-22.96547,-43.23666,Private room,1113,1,0,,,1,365,0,
330146,independent room within nature,1683850,Giselle & Jorge,,Recreio dos Bandeirantes,-23.02176,-43.51962,Private room,200,2,0,,,1,365,0,
331088,Leblon Beach /Gávea The Best placee,530231,Yaya,,Leblon,-22.9789,-43.22399,Private room,105,1,45,2019-09-30,0.40,4,325,0,
331199,BOTAFOGO BEACH | BUNKBED ROOM,1689028,Leo,,Botafogo,-22.94351,-43.18324,Private room,120,3,106,2019-08-17,0.96,2,355,0,
332150,"GREAT VIEW -Santa Teresa- GUESTHOUSE ""Casa 48""  #2",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92879,-43.19474,Private room,226,7,69,2015-07-31,0.66,6,209,0,
332151,"GREAT VIEW -Guesthouse ""CASA 48""- Santa Teresa  #3",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92691,-43.19309,Private room,226,7,35,2016-08-24,0.36,6,209,0,
333305,Copacabana Apartment Block Beach,1698297,Rodrigo,,Copacabana,-22.97009,-43.18231,Entire home/apt,2694,2,4,2016-08-24,0.06,1,363,0,
336569,The most beautiful view in Rio!,1712679,Ana Amelia,,Botafogo,-22.94684,-43.18302,Entire home/apt,664,4,67,2020-01-02,0.61,3,364,2,
337105,APARTAMENTO NO CORAÇAO DO CARNAVAL,1464031,Erika,,Centro,-22.91421,-43.18638,Entire home/apt,291,5,1,2014-07-16,0.01,4,362,0,
337345,Gorgeous beachfront suitable bar,1714680,Katiuscia,,Barra da Tijuca,-23.01147,-43.36394,Private room,2782,1,0,,,1,365,0,
342874,Comfortable in Copacabana beach,829630,Luciana,,Leme,-22.96392,-43.17263,Entire home/apt,157,1,112,2021-03-15,1.26,3,38,25,
344463,Ocean front 2 suite apt + amenities,1762102,Hilda,,Barra da Tijuca,-23.0098,-43.37099,Entire home/apt,396,3,64,2017-08-20,0.60,2,205,0,
346694,"Alugo quarto espaçoso ,com direitos",1612576,Jassanan,,Vila da Penha,-22.84208,-43.31572,Private room,362,1,0,,,1,362,0,
347295,Copa Penthouse Brown & White Suite,1603206,Bob,,Copacabana,-22.96654,-43.18248,Entire home/apt,125,3,73,2018-12-07,0.66,6,87,0,
347782,Amazing apartment in Botafogo,790898,Manoel,,Botafogo,-22.95469,-43.17486,Entire home/apt,639,4,4,2013-04-08,0.42,2,0,3,
347820,AMAZING BEACH FRONT IN COPACABANA,235496,Paola & Isak,,Copacabana,-22.98287,-43.18972,Entire home/apt,690,2,273,2021-10-04,2.34,4,302,15,
347883,Virtually On The Beach!!!,1763389,Philip,,Copacabana,-22.98108,-43.18899,Entire home/apt,250,3,198,2021-09-05,1.72,2,72,16,
348330,"High floor modern apartment at GEMINI, with view.",249191,Durval,,Lagoa,-22.97668,-43.19735,Entire home/apt,627,2,19,2019-07-18,0.30,1,345,0,
352718,"Copacabana, Posto 06,   Um quarto",1786148,Ricardo,,Copacabana,-22.98127,-43.19215,Private room,500,1,2,2013-01-04,0.02,1,365,0,
355075,Charmosa hospedagem!,1707318,Alessandro,,Flamengo,-22.93527,-43.17834,Private room,1123,1,0,,,1,365,0,
357554,EXCELLENT LOCATION IN COPACABANA,1809627,Angelica And Bob,,Copacabana,-22.97369,-43.19022,Entire home/apt,164,3,188,2021-09-29,1.71,4,84,10,
358339,"Best in ""Ipanema Beach""",1812201,Eliane,,Ipanema,-22.98539,-43.19869,Entire home/apt,1403,5,1,2014-06-28,0.01,3,365,0,
358365,Rent a Room at the Ipanema Beach,1812201,Eliane,,Ipanema,-22.98563,-43.20032,Private room,1403,1,0,,,3,365,0,
360877,BEST PLACE IN COPACABANA - HIGH SPEED INTERNET,1824379,Roger,,Copacabana,-22.96689,-43.1805,Entire home/apt,245,4,230,2021-09-28,1.98,2,321,17,
365578,2 br noble placement in copacabana.,1834286,Carlos,,Copacabana,-22.97537,-43.18631,Entire home/apt,262,2,271,2021-08-12,2.37,3,196,19,
368146,Ótimo Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98657,-43.19549,Entire home/apt,202,3,199,2020-12-29,1.70,2,287,28,
371950,Excelente Apartamento em Ipanema,1858602,Silvia,,Ipanema,-22.98485,-43.1972,Entire home/apt,301,3,286,2020-02-26,2.47,2,268,30,
380887,COPACABANA ENTRE AS PRAIAS DE IPANEMA E ARPOADOR,1910409,Leandro,,Copacabana,-22.98419,-43.19254,Entire home/apt,205,5,32,2020-12-29,1.43,1,60,21,
383985,"Copacabana , near Metro and the sea",1922831,Luiz,,Copacabana,-22.9674,-43.19116,Entire home/apt,179,2,12,2019-01-18,0.17,1,0,2,
392267,HOLIDAY IN RIO 2021,1961007,Márcio,,Centro,-22.9114,-43.17583,Entire home/apt,79,3,100,2019-04-27,0.88,1,309,18,
394953,Copacabana River: Wi-Fi/Cable TV/Air Conditioning,1974118,Denise,,Copacabana,-22.98244,-43.19385,Entire home/apt,253,5,10,2012-08-18,0.09,1,57,0,
396849,3 bedrooms in Leblon,1982737,Estadia,,Leblon,-22.98197,-43.21949,Entire home/apt,609,2,116,2019-01-10,1.02,54,309,11,
397397,Comfortable apartment in Sta Teresa Rio de Janeiro,1548126,Ania,,Santa Teresa,-22.91633,-43.18335,Entire home/apt,165,2,11,2021-02-04,0.28,1,125,2,
398226,Suíte total independente no Joá,149407,Ricardo,,São Conrado,-22.99901,-43.27469,Private room,600,1,0,,,5,365,0,
400326,Cool & Cozy Apartment in Copacabana,1998370,Jean,,Copacabana,-22.96714,-43.18372,Entire home/apt,217,1,148,2016-08-15,1.29,3,206,3,
400887,STUDIO RIO 150m BEACH COPACABANA,2000722,Pamella,,Copacabana,-22.96938,-43.18467,Entire home/apt,100,2,141,2014-06-27,1.24,1,208,11,
402104,Lovely suite in Barra,2007018,Ana Lucia,,Barra da Tijuca,-23.01121,-43.34006,Private room,380,1,8,2018-01-22,0.08,4,329,0,
404674,"In the heart of our beautiful city…Oh, yeah!",261954,Elisa,,Flamengo,-22.93974,-43.17496,Private room,354,30,115,2016-10-27,1.01,3,0,0,
404771,Apartamento Copacabana posto 6,1409553,Heloisa,,Copacabana,-22.98332,-43.1911,Entire home/apt,457,5,11,2014-07-06,0.16,1,169,1,
404811,BAND NEW APT COPACABANA,581488,Carlos,,Copacabana,-22.97716,-43.1937,Private room,150,90,0,,,1,365,0,
405444,Copacabana/200m Beach World Cup,2020642,Frederico,,Copacabana,-22.97343,-43.1902,Entire home/apt,233,2,78,2021-09-15,0.75,3,180,3,
406425,Luxus Appartment Copacabana Beach,2025433,Rosane,,Copacabana,-22.96546,-43.17605,Entire home/apt,979,2,0,,,1,153,0,
406603,Big green terrace in Copacabana !!!,1610574,Alexandra,,Copacabana,-22.97258,-43.1883,Entire home/apt,1031,3,150,2021-07-26,1.57,2,111,14,
409038,Copa Penthouse - 1 Bed Studio,1603206,Bob,,Copacabana,-22.96697,-43.18053,Entire home/apt,144,3,10,2019-11-01,0.22,6,112,0,
409183,"Lapa:culture, work and fun in Rio",396108,Gisella,,Santa Teresa,-22.91424,-43.18059,Entire home/apt,66,4,23,2019-02-11,0.29,2,195,5,
409668,"Confort, Tranquility, Safety - RIO",2039483,Paulo Cesar,,Anil,-22.9459,-43.33593,Private room,180,3,14,2014-07-02,0.16,3,364,0,
416290,"Great single room in Botafogo, RJ",1989397,Dominique,,Botafogo,-22.95411,-43.19469,Private room,200,2,9,2020-02-26,0.14,2,365,0,
419204,LEBLON BEACHFRONT VILLA Apt.4,1319991,Jake,,São Conrado,-22.99626,-43.254,Entire home/apt,668,5,8,2014-03-10,0.08,10,365,0,
421001,Confortable charming 3 bedroom,2093718,Elisa,,Humaitá,-22.95733,-43.2031,Entire home/apt,330,5,68,2019-06-17,0.66,1,285,4,
424916,Room in the middle of Copacabana and Ipanema,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,200,2,24,2019-06-24,0.26,4,237,1,
428798,Aptº em Ipanema - Posto 9 - Rio,2131352,Denise,,Ipanema,-22.98434,-43.20793,Entire home/apt,800,4,20,2016-01-21,0.18,1,278,0,
433821,CHARMING APARTMENT IPANEMA 200 DAY,2155937,André,,Ipanema,-22.98439,-43.19963,Entire home/apt,250,3,29,2012-10-18,0.25,1,0,0,
435764,Super Luxury Modern 3bed Part. Ocean,2104261,Djordje,,Copacabana,-22.98107,-43.1913,Entire home/apt,842,5,53,2016-06-12,0.56,3,350,0,
435807,"Copa Super Deluxe 3bed, 3 bath, dining lounge",2104261,Djordje,,Copacabana,-22.98269,-43.18967,Entire home/apt,1066,5,0,,,3,352,0,
436868,COPACABANA/LAPA 10minutes excelent,2169494,Elen Salles,,Flamengo,-22.93359,-43.17734,Entire home/apt,800,4,46,2013-04-22,0.41,1,362,0,
438149,Copa Modern Super Luxury Studio,2104261,Djordje,,Copacabana,-22.98116,-43.18968,Entire home/apt,449,7,13,2015-08-11,0.12,3,365,0,
438767,The best 3 bedroons in Leblon/Rio,530231,Yaya,,Leblon,-22.97957,-43.22572,Entire home/apt,579,3,10,2020-01-05,0.09,4,365,0,
440183,"Wonderfull Rio, on the hills!",496656,Marcia  Longras,,Laranjeiras,-22.93436,-43.19292,Private room,80,3,9,2019-10-06,0.13,8,87,0,
441118,"IPANEMA, NICE STUDIOS, tv cabo",4307081,Nereu A,,Ipanema,-22.98479,-43.19978,Entire home/apt,674,1,5,2013-05-20,0.04,56,365,0,
441119,Ipanema 205  beach block internet,4307081,Nereu A,,Ipanema,-22.98463,-43.19917,Entire home/apt,253,2,37,2015-12-25,0.33,56,357,1,
441712,2 quartos pertinho da Lagoa (apenas temporada),1273774,Elisa,,Humaitá,-22.96028,-43.20327,Entire home/apt,180,2,15,2014-04-20,0.16,1,333,0,
442509,Two single beds Ocean Flamengo Beach,1693952,Katia,,Glória,-22.92114,-43.17481,Private room,83,6,82,2016-01-02,0.72,2,298,2,
444101,A Summer Place in Rio.,2206207,Guacira,,Botafogo,-22.94478,-43.18134,Private room,160,3,55,2014-07-22,0.48,1,361,0,
444250,Charming Apartment Steps from Copacabana Beach,2206934,Delma,,Copacabana,-22.97237,-43.18761,Entire home/apt,329,4,114,2021-07-18,1.01,1,297,19,
445300,Apartment for rent in Ipanema Beach,2212269,Jobar,,Copacabana,-22.98619,-43.18546,Entire home/apt,286,5,2,2014-01-11,0.02,1,357,0,
447602,Copacabana near subway and beach ★★★★★ - 3,2112725,Monica,,Copacabana,-22.98168,-43.19363,Private room,241,2,7,2014-07-13,0.07,4,242,0,
449040,SUITE / GARAGE - VIP AREA IN RIO,1726378,Maria,,Jardim Botânico,-22.95756,-43.20506,Private room,206,7,1,2016-02-28,0.01,1,364,0,
449177,"APARTMENT NEAR TO GO TO ""ROCK IN RIO""!!",2206708,Lilian E Cadu,,Vargem Pequena,-22.99124,-43.47979,Private room,334,5,1,2019-04-28,0.03,1,363,0,
449391,Penthouse #3! Best Internet! Veranda! Expat US-DE,856145,Mario,,Copacabana,-22.98115,-43.19109,Private room,165,6,23,2021-01-09,0.39,3,355,5,
452494,Cozy apt in Copa with Special Olympics deal!!,2248256,Leni,,Copacabana,-22.98518,-43.19151,Entire home/apt,365,4,0,,,1,164,0,
452500,Kaza Rio Hostel room up to 6 people,2248279,Kaza Rio,,Estácio,-22.91488,-43.2093,Hotel room,67,1,5,2015-07-24,0.07,6,29,0,
453069,Bit of sky in the heart of Ipanema,302928,Ingrid E Diogo,,Ipanema,-22.98292,-43.20923,Private room,290,1,19,2014-06-23,0.20,1,178,0,
458264,CONDO PRUDENTE 205,2278812,Nilzete,,Ipanema,-22.98461,-43.20076,Entire home/apt,449,3,3,2016-08-17,0.04,12,360,0,
462947,Apartment Rent in Rio (Copacabana),2300508,Luana,,Copacabana,-22.977,-43.18969,Entire home/apt,365,2,0,,,2,363,0,
464220,Studio in Nice Location (Flamengo),2306760,Gustavo E Patrícia,,Laranjeiras,-22.93615,-43.1803,Entire home/apt,130,4,74,2016-02-15,0.75,1,359,2,
465227,Home sweet home at the Rio Lagoon,2311421,Mario,,Humaitá,-22.95907,-43.20346,Private room,350,1,6,2013-01-04,0.06,1,350,0,
465251,Copacabana Beach  4Rooms APT Posto 5 Best of RJ BR,2308396,Inês,,Copacabana,-22.97888,-43.18997,Entire home/apt,1006,10,54,2021-09-10,0.50,1,297,3,
466477,ipanema Beach 801,4307081,Nereu A,,Copacabana,-22.98495,-43.1926,Private room,225,3,17,2016-08-14,0.23,56,359,1,
471651,Jupiter Home at Botafogo,918340,Flávia,,Botafogo,-22.94889,-43.18303,Entire home/apt,800,15,17,2018-01-21,0.18,2,361,0,
473180,"Modern, bright, quiet Copacabana Loft Apartment",2346349,Martin,,Copacabana,-22.98253,-43.19014,Entire home/apt,617,6,9,2019-03-07,0.16,1,253,0,
480220,COZY STUDIO IN IPANEMA,1430897,Flavia & Nando,,Ipanema,-22.98583,-43.19374,Entire home/apt,200,7,113,2019-04-28,1.00,2,338,0,
483578,Two bedroom apartment near the sea,2394237,Leonor,,Barra da Tijuca,-23.00665,-43.32398,Entire home/apt,300,3,29,2015-10-14,0.36,1,349,0,
484267,Cozy Penthouse between Copacabana and Ipanema,2385085,Celia,,Copacabana,-22.9857,-43.19045,Entire home/apt,652,2,113,2021-10-11,1.06,1,263,18,
484296,O MELHOR PONTO NA BARRA DA TIJUCA.,2397409,Regina,,Barra da Tijuca,-23.00439,-43.37633,Entire home/apt,150,2,16,2013-05-18,0.15,1,0,0,
485293,Beautiful  2 Bedrooms in Ipanema with Car Parking,1450861,Leila,,Ipanema,-22.98327,-43.19893,Entire home/apt,244,4,250,2021-05-04,2.26,4,270,16,
487461,LEBLON BEACHFRONT VILLA APT.2,1319991,Jake,,Vidigal,-22.98968,-43.233,Entire home/apt,556,5,20,2016-07-30,0.23,10,365,0,
487677,LEBLON OCEANFRONT PENTHOUSE,1319991,Jake,,Vidigal,-22.98982,-43.2273,Entire home/apt,1113,5,0,,,10,365,0,
487922,LEBLON BEACHFRONT BUNGALOW,1319991,Jake,,Vidigal,-22.98999,-43.22718,Entire home/apt,1113,5,0,,,10,365,0,
488190,Private room&bathroom&Leblon,2415244,Isaura,,Leblon,-22.98441,-43.22771,Private room,250,5,5,2020-02-25,0.08,3,299,0,
490098,Best location in Leblon - 1 bedroom,2423945,Renata,,Leblon,-22.98497,-43.22551,Entire home/apt,449,2,137,2020-03-20,1.54,1,47,0,
492856,Copacabana Penthouse Xavier - 4 rooms,1537641,Gilles,,Copacabana,-22.97583,-43.19146,Entire home/apt,1600,1,88,2021-08-17,1.26,7,317,14,
493569,Quarto familiar em Copacabana,2438532,Betty,,Copacabana,-22.96515,-43.1891,Private room,100,1,93,2019-10-15,0.87,2,346,6,
494903,CASABLANCA 1 STUNNING BEACHFRONT,2444956,Jeanne,,Vidigal,-22.99074,-43.23197,Entire home/apt,190,2,494,2021-10-18,4.64,2,148,82,
496174,Room 4 World Cup close 2 Maracanã,2450658,Mirella,,Tijuca,-22.93145,-43.24074,Private room,668,2,1,2013-02-14,0.01,1,358,0,
496939,House Itanhangá - Barra da Tijuca,2454022,Thiago,,Itanhangá,-22.9977,-43.31369,Private room,300,2,0,,,1,360,0,
498025,Charming apartment in Rio,2001083,Cristiane,,Flamengo,-22.93089,-43.17639,Entire home/apt,379,3,2,2016-08-18,0.03,1,358,0,
504174,Apartamento Copacabana Vista Mar,2479834,Pedro,,Copacabana,-22.9791,-43.18918,Entire home/apt,230,3,2,2017-12-27,0.02,1,359,0,
505165,2021,144943,Marco,,Ipanema,-22.97894,-43.19764,Private room,299,7,19,2016-08-18,0.30,1,365,0,
507900,Independent suite inside nature RIO,2502969,Portão Vermelho,,Cosme Velho,-22.94433,-43.20504,Entire home/apt,105,3,81,2019-05-28,0.74,3,319,4,
508012,"1) Lapa, Downtown: Rio - Cosy Room",592995,Paulo Roberto,,Santa Teresa,-22.91384,-43.19172,Private room,172,4,2,2014-07-04,0.02,2,365,0,
508247,Ocean View - Flat in Luxury Resort,3146837,Solon,,Barra da Tijuca,-23.01057,-43.36956,Entire home/apt,800,3,98,2016-08-23,0.89,1,347,1,
508383,Cobertura IPANEMA Jacuzzi 10pessoas/AnoTodo,1408960,Celina,,Ipanema,-22.98251,-43.19732,Entire home/apt,714,4,27,2016-01-03,0.30,2,353,0,
509929,Duplex Penthouse in Ipanema,2512454,Roberto,,Ipanema,-22.98306,-43.20036,Entire home/apt,366,2,169,2021-08-07,1.50,2,226,9,
510354,"Copacabana oceanview, room for 02..",1167383,Eduardo,,Copacabana,-22.9655,-43.17659,Private room,892,1,35,2017-05-17,0.31,4,365,0,
512634,Quarto charmoso no canto do Leme,2513249,Elizabeth,,Leme,-22.96133,-43.16868,Private room,300,1,22,2017-11-25,0.21,2,179,0,
514424,"Lovely Apartament  in Lapa, RJ",2528930,Ana Paula Sciammarella,,Santa Teresa,-22.9142,-43.18123,Entire home/apt,150,10,5,2021-09-29,0.04,2,88,2,
514889,Extremely Calm 2 bdr apt. in Copaca,2535917,Nathalie,,Copacabana,-22.96791,-43.18863,Private room,1123,4,0,,,2,363,0,
515144,Small room with privacy,2536988,Celeste,,Botafogo,-22.95402,-43.19331,Private room,60,4,53,2019-03-11,0.55,2,355,0,
515317,incredible overlooking the Cristo,2538035,Nathalia,,Jardim Botânico,-22.96099,-43.20921,Entire home/apt,450,1,0,,,2,363,0,
519097,"IPANEMA  Private Bath, Beach, Metro",2554622,Maria José,,Ipanema,-22.98653,-43.19572,Private room,200,2,222,2021-01-04,2.04,1,84,2,
519542,"Luxury Oceanview in Rio, Barra da Tijuca",2555939,Antonio,,Barra da Tijuca,-23.01106,-43.32761,Entire home/apt,530,2,15,2020-09-02,0.53,1,333,4,
519865,"Apartament, lateral view from  sea",533666,Sandra Valéria,,Copacabana,-22.96385,-43.18007,Entire home/apt,200,3,70,2020-01-11,0.63,3,307,9,
523503,"STUDIO with GREAT VIEW! Guesthouse ""CASA 48""",406989,Casa 48 Guesthouse,,Santa Teresa,-22.92868,-43.19448,Private room,323,1,56,2019-03-03,0.67,6,209,0,
527221,Um quarto na Praia da Barra!,2590921,Anna,,Gardênia Azul,-22.95872,-43.35621,Entire home/apt,900,1,0,,,1,362,0,
528329,"STUDIO IN COPACABANA, RIO",2595823,Vitor,,Copacabana,-22.96558,-43.1778,Private room,436,2,1,2019-10-06,0.04,1,362,0,
528389,Quiet 1 bedroom apartment at Rio,2596229,Sydney,,Gávea,-22.97318,-43.22614,Entire home/apt,130,4,5,2019-12-23,0.23,1,285,1,
528558,Great space in  IPANEMA! RECENTLY UPDATED FEB.17!!,1663702,Maria Luisa,,Ipanema,-22.98346,-43.19993,Entire home/apt,500,4,8,2016-05-07,0.10,1,363,0,
528951,Stylish Artistic Apartment Ipanema,2598673,Fabian,,Ipanema,-22.9856,-43.19892,Entire home/apt,620,3,121,2021-06-19,1.95,1,0,12,
530484,COPACABANA BETWEEN BEACH AND METRO!,2605270,Teresa,,Copacabana,-22.97571,-43.18972,Entire home/apt,450,2,40,2016-08-12,0.36,3,0,0,
530753,"6pers,1 block from Copacabana beach",2397123,Camila,,Copacabana,-22.97825,-43.18941,Entire home/apt,250,3,42,2015-12-30,0.43,1,212,0,
536931,PRIME APARTMENT IN IPANEMA BEACH,338919,Charles,,Ipanema,-22.98583,-43.19577,Entire home/apt,337,2,217,2021-08-28,2.08,1,312,15,
537390,Guest room in Santa Tereza!,2527334,Miguel,,Laranjeiras,-22.92865,-43.19301,Private room,60,2,79,2017-04-11,0.74,1,209,0,
538034,Leblon Luxury Apart Hotel Superb!!!,2643038,Neusa Equipe Ar E Terra,,Leblon,-22.98224,-43.21673,Entire home/apt,417,3,8,2014-07-01,0.29,5,309,4,
540421,Duplex penthouse near the beach,2655983,Claudia,,Copacabana,-22.97034,-43.18662,Entire home/apt,600,5,3,2020-02-14,0.05,5,350,0,
545007,House in the middle of nature,2502969,Portão Vermelho,,Cosme Velho,-22.94428,-43.20513,Entire home/apt,240,5,65,2021-03-21,0.61,3,335,10,
547967,QUARTOS PARA ESTUDANTES NO RECREIO,1760830,Raiane,,Barra da Tijuca,-23.01545,-43.44626,Private room,120,15,1,2015-09-10,0.01,3,365,0,
547968,Rio for Summer and Carnival,1760830,Raiane,,Barra da Tijuca,-23.0106,-43.4389,Private room,120,4,0,,,3,365,0,
548154,Large house - Paraty/RJ,2694627,Ricardo,,Taquara,-22.90574,-43.40871,Private room,120,1,0,,,4,365,0,
548156,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90611,-43.40917,Private room,200,3,0,,,4,365,0,
548163,Quarto Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90579,-43.40743,Private room,250,1,0,,,4,365,0,
548170,Suite Aconchegante - Paraty / RJ,2694627,Ricardo,,Taquara,-22.90634,-43.40683,Private room,200,1,0,,,4,365,0,
555606,Amazing 2 Bdr - 2 steps from Subway of Botafogo,2704494,Marcio,,Botafogo,-22.9492,-43.18457,Entire home/apt,195,2,220,2021-06-20,2.03,3,328,23,
557344,AIRES 3 bedrooms 3 bathrooms Copacabana RJ,2740249,Vincenzo,,Copacabana,-22.97746,-43.1902,Entire home/apt,411,3,1,2019-06-28,0.04,5,182,0,
